Microflip
ts|accX|accY|accZ|gravX|gravY|gravZ|gyroX|gyroY|gyroZ
12481.801972|0.0509163742791|0.0755616432819|-0.0341491720741|0.111593625721|-0.771211643282|-10.0654908279|0.16251|-0.69565|-10.09964
12481.82193|0.0157547807093|-0.00924626753861|-0.0514718790556|0.116845219291|-0.774293732461|-10.0826481209|0.1326|-0.78354|-10.13412
12481.841858|0.025773585532|-0.103062200654|0.0567210907083|0.125436414468|-0.808647799346|-10.0637410907|0.15121|-0.91171|-10.00702
12481.861786|-0.024267310851|-0.0216766504905|0.0506633180312|0.117347310851|-0.81587334951|-10.046853318|0.09308|-0.83755|-9.99619
12481.881745|0.00789201686173|0.0463375121321|-0.0689975114766|0.119977983138|-0.800427512132|-10.0698524885|0.12787|-0.75409|-10.13885
12481.901673|-0.0127334873537|-0.00918936590089|-0.0776156336074|0.115733487354|-0.803490634099|-10.0957243664|0.103|-0.81268|-10.17334
12481.921631|0.0381723844847|0.00375047557433|-0.0734292252056|0.128457615515|-0.802240475574|-10.1202007748|0.16663|-0.79849|-10.19363
12481.941559|0.0390392883635|-0.0822221433193|0.0773330810958|0.141470711636|-0.829647856681|-10.0944230811|0.18051|-0.91187|-10.01709
12481.961487|0.00776196627266|0.00482839251056|0.0216098108219|0.144058033727|-0.828038392511|-10.0872198108|0.15182|-0.82321|-10.06561
12481.981446|0.101386474704|0.0437912943829|-0.154425141884|0.177853525296|-0.813441294383|-10.1386948581|0.27924|-0.76965|-10.29312
12482.001404|0.0681423560284|-0.0556190292128|-0.0201488564127|0.200567643972|-0.831980970787|-10.1454111436|0.26871|-0.8876|-10.16556
12482.021332|0.0286742670213|-0.10808927191|0.0807908576905|0.210125732979|-0.86801072809|-10.1184808577|0.2388|-0.9761|-10.03769
12482.041291|0.069453200266|-0.0409044539322|0.0418281432679|0.233276799734|-0.881645546068|-10.1045381433|0.30273|-0.92255|-10.06271
12482.061219|0.0785274001995|0.0833066595508|-0.0680788925491|0.259452599801|-0.853876659551|-10.1272311075|0.33798|-0.77057|-10.19531
12482.081177|-0.0515419498504|0.00434749466313|0.0457583305882|0.24227194985|-0.852427494663|-10.1119783306|0.19073|-0.84808|-10.06622
12482.101105|-0.163508962388|-0.0290118790026|0.138913747941|0.187768962388|-0.862098120997|-10.0656737479|0.02426|-0.89111|-9.92676
12482.121064|-0.0815467217908|0.084786090748|0.0156103109558|0.160586721791|-0.833836090748|-10.060470311|0.07904|-0.74905|-10.04486
12482.141022|-0.0240800413431|0.122179568061|-0.0253722667831|0.152560041343|-0.793109568061|-10.0689277332|0.12848|-0.67093|-10.0943
12482.16095|0.0105524689926|-0.00792782395424|0.00236829991266|0.156077531007|-0.795752176046|-10.0681382999|0.16663|-0.80368|-10.06577
12482.180909|-0.0374081482555|-0.212053367966|0.185916224934|0.143608148256|-0.866436632034|-10.0061662249|0.1062|-1.07849|-9.82025
12482.200837|0.0105088888084|0.120537474026|-0.00739033129913|0.147111111192|-0.826257474026|-10.0086296687|0.15762|-0.70572|-10.01602
12482.220795|0.0740316666063|0.127138105519|-0.197917748474|0.171788333394|-0.783878105519|-10.0746022515|0.24582|-0.65674|-10.27252
12482.240754|-0.0517112500453|-0.0364814208605|-0.0187783113558|0.154551250045|-0.796038579139|-10.0808616886|0.10284|-0.83252|-10.09964
12482.260682|-0.068535937534|-0.0933910656454|0.0339837664832|0.131705937534|-0.827168934355|-10.0695337665|0.06317|-0.92056|-10.03555
12482.28064|-0.0223319531505|-0.114675799234|0.106165324862|0.12426195315|-0.865394200766|-10.0341453249|0.10193|-0.98007|-9.92798
12482.300599|-0.0264764648629|0.113118150574|-0.0744110063532|0.115436464863|-0.827688150574|-10.0589489936|0.08896|-0.71457|-10.13336
12482.320527|-0.00921484864714|0.0223561129309|-0.0894532547649|0.112364848647|-0.820236112931|-10.0887667452|0.10315|-0.79788|-10.17822
12482.340485|-0.0847311364854|-0.118960415302|0.0329300589263|0.0841211364854|-0.859889584698|-10.0777900589|-0.00061|-0.97885|-10.04486
12482.360413|-0.019373352364|-0.0419553114764|0.0649800441947|0.077663352364|-0.873874688524|-10.0561300442|0.05829|-0.91583|-9.99115
12482.380372|0.019002485727|0.0420035163927|-0.0288524668539|0.083997514273|-0.859873516393|-10.0657475331|0.103|-0.81787|-10.0946
12482.40033|0.0216918642952|0.0426026372945|-0.0511668501405|0.0912281357048|-0.845672637295|-10.0828031499|0.11292|-0.80307|-10.13397
12482.420258|-0.0796336017786|-0.0555955220291|0.0139223623947|0.0646836017786|-0.864204477971|-10.0781623624|-0.01495|-0.9198|-10.06424
12482.440216|-0.0549177013339|0.123783358478|-0.025835728204|0.0463777013339|-0.822943358478|-10.0867742718|-0.00854|-0.69916|-10.11261
12482.460175|-0.00845827600045|0.0668575188586|-0.00140679615301|0.0435582760004|-0.800657518859|-10.0872432038|0.0351|-0.7338|-10.08865
12482.480103|0.00452379299967|0.024395639144|-0.0381350971148|0.0450662070003|-0.792525639144|-10.0999549029|0.04959|-0.76813|-10.13809
12482.500061|0.0140353447497|-0.022330770642|-0.0251663228361|0.0497446552503|-0.799969229358|-10.1083436772|0.06378|-0.8223|-10.13351
12482.52002|-0.0151084914377|-0.0128555779815|0.010877757873|0.0447084914377|-0.804254422018|-10.1047177579|0.0296|-0.81711|-10.09384
12482.539948|-0.00743886857827|0.0197733165139|-0.00648918159529|0.0422288685783|-0.797663316514|-10.1068808184|0.03479|-0.77789|-10.11337
12482.559906|0.0305858485663|-0.0516650126146|-0.00921688619647|0.0524241514337|-0.814884987385|-10.1099531138|0.08301|-0.86655|-10.11917
12482.579865|-0.0433231135753|-0.108326259461|0.0857873353527|0.0379831135753|-0.850993740539|-10.0813573354|-0.00534|-0.95932|-9.99557
12482.599823|0.000695164818544|-0.0224221945957|-0.0132544984855|0.0382148351815|-0.858467805404|-10.0857755015|0.03891|-0.88089|-10.09903
12482.619751|0.0191738736139|0.0233533540532|0.0269066261359|0.0446061263861|-0.850683354053|-10.0768066261|0.06378|-0.82733|-10.0499
12482.63971|0.0919754052104|0.0940750155399|-0.0172375303981|0.0752645947896|-0.81932501554|-10.0825524696|0.16724|-0.72525|-10.09979
12482.659668|0.00912405390782|-0.0944662383451|0.0164793522014|0.0783059460922|-0.850813761655|-10.0770593522|0.08743|-0.94528|-10.06058
12482.679627|-0.0441944595691|-0.0262171787588|-0.0126979858489|0.0635744595691|-0.859552821241|-10.0812920142|0.01938|-0.88577|-10.09399
12482.699555|0.0522266553232|0.126819615931|-0.0356159893867|0.0809833446768|-0.817279615931|-10.0931640106|0.13321|-0.69046|-10.12878
12482.719513|-0.00958000850764|-0.0591527880518|0.06541050796|0.0777900085076|-0.836997211948|-10.071360508|0.06821|-0.89615|-10.00595
12482.739472|-0.0625800063807|-0.128709591039|0.10833788097|0.0569300063807|-0.879900408961|-10.035247881|-0.00565|-1.00861|-9.92691
12482.75943|-0.0315975047855|0.0248928067208|0.00778341072749|0.0463975047855|-0.871602806721|-10.0326534107|0.0148|-0.84671|-10.02487
12482.779358|-0.0160331285892|0.0740571050406|-0.0751849419544|0.0410531285892|-0.846917105041|-10.057715058|0.02502|-0.77286|-10.1329
12482.799317|0.0173901535581|0.0588653287805|-0.0308737064658|0.0468498464419|-0.82729532878|-10.0680062935|0.06424|-0.76843|-10.09888
12482.819245|0.0381076151686|-0.0445460034146|0.0388772201507|0.0595523848314|-0.842143996585|-10.0550472202|0.09766|-0.88669|-10.01617
12482.839203|0.0251457113764|-0.00388200256098|-0.000144584887007|0.0679342886236|-0.843437997439|-10.0550954151|0.09308|-0.84732|-10.05524
12482.859131|0.0339642835323|0.0707909980793|-0.0627034386653|0.0792557164677|-0.819840998079|-10.0759965613|0.11322|-0.74905|-10.1387
12482.87909|0.0324557126493|0.00147824855945|-0.0547000789989|0.0900742873507|-0.819348248559|-10.094229921|0.12253|-0.81787|-10.14893
12482.899048|0.00911678448694|-0.0873538135804|0.0695249407508|0.0931132155131|-0.84846618642|-10.0710549408|0.10223|-0.93582|-10.00153
12482.918976|-0.0297774116348|-0.0613978601853|0.0340687055631|0.0831874116348|-0.868932139815|-10.0596987056|0.05341|-0.93033|-10.02563
12482.938935|-0.0328630587261|0.031426604861|-0.0330459708277|0.0722330587261|-0.858456604861|-10.0707140292|0.03937|-0.82703|-10.10376
12482.958893|-0.0391822940446|0.0384499536458|-0.0504194781208|0.0591722940446|-0.845639953646|-10.0875205219|0.01999|-0.80719|-10.13794
12482.978821|-0.0449492205334|-0.118335034766|0.0282153914094|0.0441892205334|-0.885084965234|-10.0781153914|-0.00076|-1.00342|-10.0499
12482.99878|0.0320930845999|-0.0929812760743|0.0166990435571|0.0548869154001|-0.916078723926|-10.0725490436|0.08698|-1.00906|-10.05585
12483.018802|0.0289898134499|0.117944042944|-0.0458407173322|0.0645501865501|-0.876764042944|-10.0878292827|0.09354|-0.75882|-10.13367
12483.038761|-0.0148801399125|0.0890280322082|-0.104070537999|0.0595901399125|-0.847088032208|-10.122519462|0.04471|-0.75806|-10.22659
12483.058689|-0.0632326049344|-0.0544214758438|0.0363820965006|0.0385126049344|-0.865228524156|-10.1103920965|-0.02472|-0.91965|-10.07401
12483.078647|-0.0435319537008|-0.00796610688287|0.0680340723755|0.0240019537008|-0.867883893117|-10.0877140724|-0.01953|-0.87585|-10.01968
12483.098606|0.0370410347244|0.00443541983785|0.0539955542816|0.0363489652756|-0.866405419838|-10.0697155543|0.07339|-0.86197|-10.01572
12483.118534|0.101483276043|0.0693565648784|-0.107590834289|0.0701767239567|-0.843286564878|-10.1055791657|0.17166|-0.77393|-10.21317
12483.138492|0.0128274570325|-0.102362576341|0.0742643742834|0.0744525429675|-0.877407423659|-10.0808243743|0.08728|-0.97977|-10.00656
12483.158451|-0.0524044072256|-0.0284719322559|0.0639407807126|0.0569844072256|-0.886898067744|-10.0595107807|0.00458|-0.91537|-9.99557
12483.178379|0.0202016945808|0.110706050808|0.00732808553441|0.0637183054192|-0.849996050808|-10.0570680855|0.08392|-0.73929|-10.04974
12483.198337|-0.0507662290644|0.0801720381061|-0.0639689358492|0.0467962290644|-0.823272038106|-10.0783910642|-0.00397|-0.7431|-10.14236
12483.218296|-0.0171271717983|-0.0911609714205|0.0471232981131|0.0410871717983|-0.85365902858|-10.0626832981|0.02396|-0.94482|-10.01556
12483.238254|-0.0788828788487|-0.0829057285653|0.154127473585|0.0147928788487|-0.881294271435|-10.0113074736|-0.06409|-0.9642|-9.85718
12483.258182|-0.0291771591366|0.022503203576|0.0122606051886|0.00506715913655|-0.873793203576|-10.0072206052|-0.02411|-0.85129|-9.99496
12483.278141|0.0117621306476|0.134642402682|-0.134542046109|0.00898786935242|-0.828912402682|-10.0520679539|0.02075|-0.69427|-10.18661
12483.298069|-0.0321434020143|-0.00201569798851|0.0319559654186|-0.00172659798569|-0.829584302011|-10.0414159654|-0.03387|-0.8316|-10.00946
12483.318027|-0.0212500515107|-0.122936773491|0.045484474064|-0.00880994848927|-0.870563226509|-10.0262544741|-0.03006|-0.9935|-9.98077
12483.337955|0.0578774613669|-0.0116375801185|-0.051146644452|0.0104825386331|-0.874442419881|-10.0433033555|0.06836|-0.88608|-10.09445
12483.357914|0.0405430960252|0.120249314911|-0.115377483339|0.0239969039748|-0.834359314911|-10.0817625167|0.06454|-0.71411|-10.19714
12483.377872|-0.00770017798109|-0.115575513817|-0.0352631125043|0.0214301779811|-0.872884486183|-10.0935168875|0.01373|-0.98846|-10.12878
12483.3978|-0.0347251334858|-0.0608216353625|0.0108576656218|0.00985513348582|-0.893158364637|-10.0898976656|-0.02487|-0.95398|-10.07904
12483.417759|-0.0291338501144|0.0462812734781|0.00494074921635|0.000143850114364|-0.877731273478|-10.0882507492|-0.02899|-0.83145|-10.08331
12483.437717|-0.00731538758577|0.0165159551086|-0.0703419380877|-0.00229461241423|-0.872225955109|-10.1116980619|-0.00961|-0.85571|-10.18204
12483.457645|-0.00583154068933|-0.0355680336686|-0.0271214535658|-0.00423845931067|-0.884081966331|-10.1207385464|-0.01007|-0.91965|-10.14786
12483.477603|0.017826344483|0.00617397474858|0.0163939098256|0.001703655517|-0.882023974749|-10.1152739098|0.01953|-0.87585|-10.09888
12483.497562|0.00982225836225|0.0303779810614|0.0124154323692|0.00497774163775|-0.871897981061|-10.1111354324|0.0148|-0.84152|-10.09872
12483.51749|0.0221266937717|0.0449834857961|-0.0645034257231|0.0123533062283|-0.856903485796|-10.1326365743|0.03448|-0.81192|-10.19714
12483.537448|-0.0241449796712|-0.0581598856529|0.0328699307077|0.00430497967123|-0.876290114347|-10.1216799307|-0.01984|-0.93445|-10.08881
12483.557376|0.000318765246575|-0.0107774142397|0.0540674480308|0.00441123475342|-0.87988258576|-10.103657448|0.00473|-0.89066|-10.04959
12483.577335|-0.0104034260651|0.0287719393202|0.0593155860231|0.000943426065069|-0.87029193932|-10.083885586|-0.00946|-0.84152|-10.02457
12483.597263|0.0174874304512|-0.0152760455098|-0.0113583104827|0.0067725695488|-0.87538395449|-10.0876716895|0.02426|-0.89066|-10.09903
12483.617221|-0.0197269271616|-0.000237034132376|0.014026267138|0.000196927161601|-0.875462965868|-10.0829962671|-0.01953|-0.8757|-10.06897
12483.63718|-0.0295626953712|-0.0186052755993|0.0917747003535|-0.0096573046288|-0.881664724401|-10.0524047004|-0.03922|-0.90027|-9.96063
12483.657108|-0.0296045215284|-0.0360414566995|0.0873710252651|-0.0195254784716|-0.893678543301|-10.0232810253|-0.04913|-0.92972|-9.93591
12483.677066|0.0224291088537|0.0869539074754|-0.0563542310512|-0.0120491088537|-0.864693907475|-10.0420657689|0.01038|-0.77774|-10.09842
12483.697025|0.0276893316403|0.0467879306066|-0.0645781732884|-0.00281933164027|-0.849097930607|-10.0635918267|0.02487|-0.80231|-10.12817
12483.716953|0.0272919987302|-0.0903315520451|0.0579913700337|0.00627800126979|-0.879208447955|-10.04426137|0.03357|-0.96954|-9.98627
12483.736911|0.0316814990477|-0.0273536640338|0.0250735275253|0.0168385009523|-0.888326335966|-10.0359035275|0.04852|-0.91568|-10.01083
12483.75687|0.0210161242857|0.112122251975|-0.054327354356|0.0238438757143|-0.850952251975|-10.0540126456|0.04486|-0.73883|-10.10834
12483.776798|0.0154170932143|0.032589188981|-0.033650515767|0.0289829067857|-0.840089188981|-10.0652294842|0.0444|-0.8075|-10.09888
12483.796756|-0.0328371800893|-0.0562356082643|0.0229421131747|0.0180371800893|-0.858834391736|-10.0575821132|-0.0148|-0.91507|-10.03464
12483.816715|-0.00632038506695|-0.0239817061982|0.046621584881|0.015930385067|-0.866828293802|-10.0420415849|0.00961|-0.89081|-9.99542
12483.836643|0.0471072111998|0.0514787203514|0.00143368866079|0.0316327888002|-0.849668720351|-10.0415636887|0.07874|-0.79819|-10.04013
12483.856601|-0.00552959160016|-0.0233034597365|-0.0651872335044|0.0297895916002|-0.857436540264|-10.0632927665|0.02426|-0.88074|-10.12848
12483.87656|0.0139353062999|-0.0693175948024|0.0208070748717|0.0344346937001|-0.880542405198|-10.0563570749|0.04837|-0.94986|-10.03555
12483.896518|-0.0330335202751|0.00706680389823|0.0680153061538|0.0234235202751|-0.878186803898|-10.0336853062|-0.00961|-0.87112|-9.96567
12483.916446|-0.0319901402063|0.0349401029237|-0.00781102038468|0.0127601402063|-0.866540102924|-10.0362889796|-0.01923|-0.8316|-10.0441
12483.936405|-0.00945760515474|0.0152175771928|-0.0429382652885|0.00960760515474|-0.861467577193|-10.0506017347|0.00015|-0.84625|-10.09354
12483.956363|0.0515042961339|-0.000264317105436|-0.00335869896638|0.0267757038661|-0.861555682895|-10.051721301|0.07828|-0.86182|-10.05508
12483.976322|0.00532072210046|-0.0403607378291|0.00136597577522|0.0285492778995|-0.875009262171|-10.0512659758|0.03387|-0.91537|-10.0499
12483.99625|0.0115505415753|-0.00452305337181|-0.0359355181686|0.0323994584247|-0.876516946628|-10.0632444818|0.04395|-0.88104|-10.09918
12484.016208|-0.0353995938185|-0.0250222900289|-0.0191741386264|0.0205995938185|-0.884857709971|-10.0696358614|-0.0148|-0.90988|-10.08881
12484.036167|-0.0377621953639|-0.0482942175216|0.0410143960302|0.00801219536387|-0.900955782478|-10.055964396|-0.02975|-0.94925|-10.01495
12484.056095|-0.0208891465229|-0.0141331631412|0.0159932970226|0.0010491465229|-0.905666836859|-10.050633297|-0.01984|-0.9198|-10.03464
12484.076053|-0.0273368598922|-0.113484872356|0.019089972767|-0.00806314010782|-0.943495127644|-10.0442699728|-0.0354|-1.05698|-10.02518
12484.096012|-0.00265264491913|-0.151713654267|0.0691349795752|-0.00894735508087|-0.994066345733|-10.0212249796|-0.0116|-1.14578|-9.95209
12484.11594|-0.0402094836893|-0.3491952407|0.176823734681|-0.0223505163107|-1.1104647593|-9.96228373468|-0.06256|-1.45966|-9.78546
12484.135898|-0.073529612767|-0.707186430525|0.374770301011|-0.046860387233|-1.34619356947|-9.83736030101|-0.12039|-2.05338|-9.46259
12484.155857|-0.182174709575|-1.41764732289|0.965205225758|-0.107585290425|-1.81874267711|-9.51562522576|-0.28976|-3.23639|-8.55042
12484.175785|-0.171198532181|-0.77312799217|0.965261419319|-0.164651467819|-2.07645200783|-9.19387141932|-0.33585|-2.84958|-8.22861
12484.195743|0.167093600864|-0.289280994128|1.06131856449|-0.108953600864|-2.17287900587|-8.84009856449|0.05814|-2.46216|-7.77878
12484.215702|-0.554922299352|0.946679254404|3.37983642337|-0.293927700648|-1.8573192544|-7.71348642337|-0.84885|-0.91064|-4.33365
12484.23563|0.246650775486|6.2349819408|4.85253481753|-0.211710775486|0.221008059197|-6.09597481753|0.03494|6.45599|-1.24344
12484.255588|1.41179308161|9.1394339556|4.10551861314|0.258886918386|3.2674860444|-4.72746861314|1.67068|12.40692|-0.62195
12484.275547|-0.472370188789|8.0056229667|5.01524895986|0.101430188789|5.9360270333|-3.05571895986|-0.37094|13.94165|1.95953
12484.295475|-0.882195141592|6.07059222503|2.84133671989|-0.192634858408|7.95955777497|-2.10860671989|-1.07483|14.03015|0.73273
12484.315433|0.218636143806|6.14642416877|2.79944753992|-0.119756143806|10.0083658312|-1.17545753992|0.09888|16.15479|1.62399
12484.335392|0.999964607855|0.858783126577|3.35191315494|0.213565392145|10.2946268734|-0.05815315494|1.21353|11.15341|3.29376
12484.35535|0.448533455891|-0.515315155067|2.51622236621|0.363076544109|10.1228551551|0.780587633795|0.81161|9.60754|3.29681
12484.375309|0.212920091918|-0.7423913663|1.98661677465|0.434049908082|9.8753913663|1.44279322535|0.64697|9.133|3.42941
12484.395237|0.278595068939|0.215676475275|1.05646258099|0.526914931061|9.94728352473|1.79494741901|0.80551|10.16296|2.85141
12484.415195|-0.113321198296|0.239464856456|0.382876935743|0.489141198296|10.0271051435|1.92257306426|0.37582|10.26657|2.30545
12484.435154|0.060351601278|-0.0602663576579|1.31781520181|0.509258398722|10.0070163577|2.36184479819|0.56961|9.94675|3.67966
12484.455112|-0.0715787990415|0.0175077317566|1.24069890136|0.485398799042|10.0128522682|2.77541109864|0.41382|10.03036|4.01611
12484.475071|0.0649884007189|0.246253298817|0.147981676016|0.507061599281|10.0949367012|2.82473832398|0.57205|10.34119|2.97272
12484.494999|0.0386688005392|1.39272247411|-0.478041242988|0.519951199461|10.5591775259|2.66539124299|0.55862|11.9519|2.18735
12484.514957|-0.185573399596|0.778929355585|-0.656190932241|0.458093399596|10.8188206444|2.44666093224|0.27252|11.59775|1.79047
12484.534916|-0.0982075496967|0.706417016689|-0.890513199181|0.425357549697|11.0542929833|2.14982319918|0.32715|11.76071|1.25931
12484.554874|-0.125270662273|-0.0283147374836|-0.765504899385|0.383600662273|11.0448547375|1.89465489939|0.25833|11.01654|1.12915
12484.574802|-0.231855496704|-0.331713553113|-0.869156174539|0.306315496704|10.9342835531|1.60493617454|0.07446|10.60257|0.73578
12484.59476|0.175840877472|-1.03888766483|-1.8209971309|0.364929122528|10.5879876648|0.997937130904|0.54077|9.5491|-0.82306
12484.614719|0.383880658104|-1.85227324863|-3.49446534818|0.492889341896|9.97056324863|-0.166884651822|0.87677|8.11829|-3.66135
12484.634677|-0.523132006422|-1.95877743647|-4.00901651113|0.318512006422|9.31763743647|-1.50322348887|-0.20462|7.35886|-5.51224
12484.654605|-0.386056504817|-2.14245557735|-2.89895738335|0.189826504817|8.60348557735|-2.46954261665|-0.19623|6.46103|-5.3685
12484.674564|-0.417942378612|-4.17580918301|-3.47094553751|0.0505123786125|7.21154918301|-3.62652446249|-0.36743|3.03574|-7.09747
12484.694522|0.344803216041|-5.46988438726|-2.33576665313|0.165446783959|5.38825438726|-4.40511334687|0.51025|-0.08163|-6.74088
12484.71445|-0.13942258797|-8.58106079045|-1.91317998985|0.11897258797|2.52790079045|-5.04284001015|-0.02045|-6.05316|-6.95602
12484.734409|-0.217629440977|-7.91185559283|-1.83817499239|0.0464294409771|-0.109384407166|-5.65556500761|-0.1712|-8.02124|-7.49374
12484.754337|0.0130129192671|-3.22336169463|-1.98574124429|0.0507670807329|-1.18383830537|-6.31747875571|0.06378|-4.4072|-8.30322
12484.774295|0.92025218945|1.48880872903|-3.21381843322|0.35751781055|-0.687568729031|-7.38875156678|1.27777|0.80124|-10.60257
12484.794254|1.15687664209|3.40702404677|-3.55362632491|0.743143357912|0.448105953227|-8.57329367509|1.90002|3.85513|-12.12692
12484.814182|0.589684981566|1.05472053508|-1.83437724369|0.939705018434|0.79967946492|-9.18475275631|1.52939|1.8544|-11.01913
12484.83414|-0.336393763826|-2.59938709869|-0.347990432764|0.827573763826|-0.0667829013099|-9.30074956724|0.49118|-2.66617|-9.64874
12484.854099|-0.651692822869|-2.96863282402|-0.168637824573|0.610342822869|-1.05632717598|-9.35696217543|-0.04135|-4.02496|-9.5256
12484.874027|0.0912128828481|-0.519474618013|-0.81209836843|0.640747117152|-1.22948538199|-9.62766163157|0.73196|-1.74896|-10.43976
12484.893985|0.450189662136|0.74827903649|-1.02552627632|0.790810337864|-0.98005903649|-9.96950372368|1.241|-0.23178|-10.99503
12484.913944|0.196537246602|0.296961777368|-0.517714707242|0.856322753398|-0.881071777368|-10.1420752928|1.05286|-0.58411|-10.65979
12484.933872|-0.145914565048|-0.312516166974|-0.0847910304313|0.807684565048|-0.985243833026|-10.1703389696|0.66177|-1.29776|-10.25513
12484.95383|-0.0395134237863|-0.202002125231|-0.0568357728235|0.794513423786|-1.05257787477|-10.1892842272|0.755|-1.25458|-10.24612
12484.973758|-0.0247075678398|0.0362984060769|-0.141506829618|0.78627756784|-1.04047840608|-10.2364531704|0.76157|-1.00418|-10.37796
12484.993717|-0.0878831758798|0.0680763045577|-0.0166401222132|0.75698317588|-1.01778630456|-10.2419998778|0.6691|-0.94971|-10.25864
12485.013675|-0.0831923819099|0.190789728418|0.0288374083401|0.72925238191|-0.954189728418|-10.2323874083|0.64606|-0.7634|-10.20355
12485.033603|0.0114207135676|0.215992296314|0.0284905562551|0.733059286432|-0.882192296314|-10.2228905563|0.74448|-0.6662|-10.1944
12485.053562|0.0964505351757|0.146544222235|0.0166804171913|0.765209464824|-0.833344222235|-10.2173304172|0.86166|-0.6868|-10.20065
12485.07352|-0.0379795986182|0.0626431666765|0.131527812893|0.752549598618|-0.812463166676|-10.1734878129|0.71457|-0.74982|-10.04196
12485.093448|-0.124387198964|-0.0481176249927|0.22475835967|0.711087198964|-0.828502375007|-10.0985683597|0.5867|-0.87662|-9.87381
12485.113407|-0.0485453992228|0.0813317812555|0.102193769753|0.694905399223|-0.801391781256|-10.0645037698|0.64636|-0.72006|-9.96231
12485.133365|0.0416434505829|0.222931335942|-0.167112172686|0.708786549417|-0.727081335942|-10.1202078273|0.75043|-0.50415|-10.28732
12485.153293|0.0857050879372|0.0854860019562|-0.0413341295142|0.737354912063|-0.698586001956|-10.1339858705|0.82306|-0.6131|-10.17532
12485.173252|-0.0867861840471|-0.0452879985328|0.117769402864|0.708426184047|-0.713682001467|-10.0947294029|0.62164|-0.75897|-9.97696
12485.19321|-0.0617671380353|-0.0853484988996|0.0327070521483|0.687837138035|-0.7421315011|-10.0838270521|0.62607|-0.82748|-10.05112
12485.213138|-0.0436928535265|-0.222741374175|0.215765289111|0.673272853526|-0.816378625825|-10.0119052891|0.62958|-1.03912|-9.79614
12485.233097|-0.0898746401449|0.061933969369|0.0194589668334|0.643314640145|-0.795733969369|-10.0054189668|0.55344|-0.7338|-9.98596
12485.253055|0.0345565198913|-0.0499020229733|-0.0533857748749|0.654833480109|-0.812367977027|-10.0232142251|0.68939|-0.86227|-10.0766
12485.272983|-0.0695276100815|-0.05127901723|-0.0501118311562|0.631657610081|-0.82946098277|-10.0399181688|0.56213|-0.88074|-10.09003
12485.292942|-0.110623207561|-0.00847426292247|-0.0404413733672|0.594783207561|-0.832285737078|-10.0533986266|0.48416|-0.84076|-10.09384
12485.3129|-0.124622405671|-0.204910697192|0.0947539699746|0.553242405671|-0.900589302808|-10.02181397|0.42862|-1.1055|-9.92706
12485.332828|-0.173806804253|-0.101498022894|0.057332977481|0.495306804253|-0.934421977106|-10.0027029775|0.3215|-1.03592|-9.94537
12485.352787|-0.0488676031898|0.0375164828296|-0.0681277668893|0.47901760319|-0.92191648283|-10.0254122331|0.43015|-0.8844|-10.09354
12485.372745|0.0264017976076|0.145557362122|-0.147223325167|0.487818202392|-0.873397362122|-10.0744866748|0.51422|-0.72784|-10.22171
12485.392704|-0.0466861517943|0.0282580215916|0.0634175061248|0.472256151794|-0.863978021592|-10.0533475061|0.42557|-0.83572|-9.98993
12485.412632|-0.171087113846|-0.0479339838063|0.207440629594|0.415227113846|-0.879956016194|-9.98420062959|0.24414|-0.92789|-9.77676
12485.43259|-0.0440828353843|-0.0325154878547|-0.0187195278048|0.400532835384|-0.890794512145|-9.9904404722|0.35645|-0.92331|-10.00916
12485.452518|0.0192353734618|0.111453384109|-0.0916271458536|0.406944626538|-0.853643384109|-10.0209828541|0.42618|-0.74219|-10.11261
12485.472477|0.0294190300963|0.134972538082|-0.0686078593902|0.416750969904|-0.808652538082|-10.0438521406|0.44617|-0.67368|-10.11246
12485.492435|0.0364792725723|0.0491644035613|0.0920566054573|0.428910727428|-0.792264403561|-10.0131666055|0.46539|-0.7431|-9.92111
12485.512363|-0.0981830455708|-0.083404197329|0.080944954093|0.396183045571|-0.820065802671|-9.98618495409|0.298|-0.90347|-9.90524
12485.532322|-0.0253372841781|0.0294568520032|-0.0943612844302|0.387737284178|-0.810246852003|-10.0176387156|0.3624|-0.78079|-10.112
12485.55228|0.0366095368664|0.113645139002|-0.118950963323|0.399940463134|-0.772365139002|-10.0572890367|0.43655|-0.65872|-10.17624
12485.572208|-0.0315903473502|0.0301838542518|0.047661777508|0.38941034735|-0.762303854252|-10.0414017775|0.35782|-0.73212|-9.99374
12485.592166|-0.0244952605126|-0.0987796093111|0.083236333131|0.381245260513|-0.795230390689|-10.0136563331|0.35675|-0.89401|-9.93042
12485.612094|0.00691855461552|-0.133027206983|0.0250022498482|0.383551445384|-0.839572793017|-10.0053222498|0.39047|-0.9726|-9.98032
12485.632053|0.0137764159616|0.0843695947625|-0.102320812614|0.388143584038|-0.811449594762|-10.0394291874|0.40192|-0.72708|-10.14175
12485.652011|0.0764748119712|0.0883421960719|-0.0477906094604|0.413635188029|-0.782002196072|-10.0553593905|0.49011|-0.69366|-10.10315
12485.671939|0.0166161089784|0.0113191470539|-0.00242295709527|0.419173891022|-0.778229147054|-10.0561670429|0.43579|-0.76691|-10.05859
12485.691898|-0.00630291826618|-0.0575406397096|-0.0130372178215|0.417072918266|-0.79740936029|-10.0605127822|0.41077|-0.85495|-10.07355
12485.711856|-0.0930771886996|-0.0938554797822|0.0168920866339|0.3860471887|-0.828694520218|-10.0548820866|0.29297|-0.92255|-10.03799
